##TITLE= 
##JCAMPDX= 5.0
##DATATYPE= 
##ORIGIN= Bruker BioSpin GmbH
##OWNER= 
##$SHAPE_PARAMETERS= 
##MINX= 100.00000000
##MAXX= 100.00000000
##MINY= 0.10878000
##MAXY= 359.85554100
##$SHAPE_EXMODE= None
##$SHAPE_TOTROT= 90.00000000
##$SHAPE_TYPE= None
##$SHAPE_USER_DEF= 
##$SHAPE_REPHFAC= 
##$SHAPE_BWFAC= 0.00000000
##$SHAPE_BWFAC50= 
##$SHAPE_INTEGFAC= 0.00000000
##$SHAPE_MODE= 1
##NPOINTS= 625
##XYPOINTS= (XY..XY)
100.000000, 198.458334
100.000000, 350.904630
100.000000, 157.354765
100.000000, 75.845079
100.000000, 90.429939
100.000000, 82.855314
100.000000, 72.524725
100.000000, 52.228839
100.000000, 60.838845
100.000000, 106.224667
100.000000, 56.427849
100.000000, 40.476774
100.000000, 31.372456
100.000000, 27.129462
100.000000, 25.218509
100.000000, 31.280181
100.000000, 63.603130
100.000000, 228.519196
100.000000, 267.534616
100.000000, 264.163644
100.000000, 189.710115
100.000000, 195.774618
100.000000, 142.388633
100.000000, 205.268568
100.000000, 208.921810
100.000000, 213.366096
100.000000, 217.824058
100.000000, 221.544499
100.000000, 225.010304
100.000000, 227.956871
100.000000, 230.626020
100.000000, 233.676773
100.000000, 289.030776
100.000000, 242.317141
100.000000, 246.879884
100.000000, 264.175212
100.000000, 292.041940
100.000000, 14.930950
100.000000, 89.131751
100.000000, 136.292163
100.000000, 188.801902
100.000000, 233.385030
100.000000, 261.184948
100.000000, 273.736314
100.000000, 272.660140
100.000000, 262.338285
100.000000, 250.228149
100.000000, 241.581365
100.000000, 233.897989
100.000000, 223.362053
100.000000, 226.126831
100.000000, 225.376894
100.000000, 196.271134
100.000000, 120.881012
100.000000, 218.580613
100.000000, 10.887836
100.000000, 21.718581
100.000000, 12.254454
100.000000, 5.606199
100.000000, 2.237729
100.000000, 0.471147
100.000000, 359.669819
100.000000, 359.382834
100.000000, 359.361706
100.000000, 359.471173
100.000000, 359.643757
100.000000, 359.855541
100.000000, 0.108780
100.000000, 0.409614
100.000000, 0.710483
100.000000, 0.686979
100.000000, 358.767229
100.000000, 347.900835
100.000000, 310.578477
100.000000, 265.455481
100.000000, 247.429013
100.000000, 243.725000
100.000000, 245.303836
100.000000, 248.945694
100.000000, 253.590615
100.000000, 258.826148
100.000000, 264.409200
100.000000, 270.102097
100.000000, 275.573979
100.000000, 280.711473
100.000000, 285.340604
100.000000, 289.224589
100.000000, 292.275028
100.000000, 294.361100
100.000000, 295.265160
100.000000, 294.705912
100.000000, 292.552079
100.000000, 288.453640
100.000000, 283.925341
100.000000, 281.570012
100.000000, 286.599558
100.000000, 302.060280
100.000000, 330.175641
100.000000, 4.105213
100.000000, 31.212955
100.000000, 231.372976
100.000000, 354.284809
100.000000, 12.577324
100.000000, 27.561854
100.000000, 39.223834
100.000000, 47.507496
100.000000, 52.936993
100.000000, 56.713041
100.000000, 59.242535
100.000000, 63.073462
100.000000, 68.373699
100.000000, 76.336360
100.000000, 90.783250
100.000000, 99.599593
100.000000, 123.891175
100.000000, 164.926958
100.000000, 111.112548
100.000000, 194.503540
100.000000, 216.969165
100.000000, 234.859196
100.000000, 248.847201
100.000000, 253.271864
100.000000, 264.151327
100.000000, 300.213968
100.000000, 92.294469
100.000000, 136.549234
100.000000, 133.775535
100.000000, 147.529632
100.000000, 21.534783
100.000000, 49.583983
100.000000, 58.021485
100.000000, 55.449537
100.000000, 43.789492
100.000000, 36.981772
100.000000, 17.457745
100.000000, 338.555880
100.000000, 17.366917
100.000000, 20.145326
100.000000, 333.103057
100.000000, 2.652690
100.000000, 338.243890
100.000000, 330.408474
100.000000, 328.669660
100.000000, 334.084268
100.000000, 342.016315
100.000000, 359.385800
100.000000, 13.523789
100.000000, 22.545846
100.000000, 24.441342
100.000000, 2.119881
100.000000, 53.797714
100.000000, 299.756509
100.000000, 297.454627
100.000000, 286.748080
100.000000, 278.111402
100.000000, 271.942797
100.000000, 266.587499
100.000000, 262.985551
100.000000, 221.716324
100.000000, 180.770101
100.000000, 178.380843
100.000000, 171.259071
100.000000, 164.134688
100.000000, 157.740028
100.000000, 152.317937
100.000000, 148.041691
100.000000, 145.084466
100.000000, 143.632146
100.000000, 143.904142
100.000000, 146.194984
100.000000, 150.942851
100.000000, 158.867537
100.000000, 184.202925
100.000000, 187.125785
100.000000, 208.848691
100.000000, 233.230172
100.000000, 253.077718
100.000000, 265.863799
100.000000, 273.719700
100.000000, 278.650129
100.000000, 281.725529
100.000000, 283.521862
100.000000, 284.392220
100.000000, 284.581363
100.000000, 284.274775
100.000000, 283.620565
100.000000, 282.738403
100.000000, 281.720844
100.000000, 280.628179
100.000000, 279.474747
100.000000, 278.210091
100.000000, 276.795304
100.000000, 275.905146
100.000000, 224.480973
100.000000, 164.425518
100.000000, 157.808024
100.000000, 156.711272
100.000000, 159.874446
100.000000, 166.552735
100.000000, 177.861586
100.000000, 195.001171
100.000000, 227.569728
100.000000, 242.682609
100.000000, 255.826480
100.000000, 268.236460
100.000000, 272.422562
100.000000, 274.580791
100.000000, 275.506508
100.000000, 275.721122
100.000000, 275.524914
100.000000, 275.044676
100.000000, 274.166008
100.000000, 272.299169
100.000000, 267.936601
100.000000, 258.360989
100.000000, 241.081815
100.000000, 218.368142
100.000000, 197.687092
100.000000, 184.070214
100.000000, 177.935020
100.000000, 177.093666
100.000000, 180.645475
100.000000, 188.003000
100.000000, 196.826539
100.000000, 206.761762
100.000000, 214.092810
100.000000, 209.728473
100.000000, 179.599238
100.000000, 100.947996
100.000000, 59.001475
100.000000, 61.551058
100.000000, 84.083917
100.000000, 110.610646
100.000000, 43.229990
100.000000, 150.757881
100.000000, 139.067307
100.000000, 187.263676
100.000000, 200.712789
